timestamp,btc_price,yes_price,no_price,window_start
1780102440,73414.0,0.875,0.125,1780101900
1780102500,73427.43,0.555,0.48,1780101900
1780102560,73435.1,0.655,0.345,1780101900
1780102620,73436.78,0.785,0.215,1780101900
1780102680,73432.53,0.785,0.215,1780101900
1780102740,73394.47,0.845,0.155,1780101900
1780102800,73403.99,0.485,0.515,1780102800
1780102860,73372.39,0.535,0.49,1780102800
1780102920,73381.79,0.395,0.605,1780102800
1780102980,73431.2,0.435,0.565,1780102800
1780103040,73429.38,0.735,0.265,1780102800
1780103100,73423.99,0.685,0.315,1780102800
1780103160,73436.98,0.695,0.305,1780102800
1780103220,73437.23,0.755,0.245,1780102800
1780103280,73454.16,0.825,0.175,1780102800
1780103340,73478.01,0.885,0.115,1780102800
1780103400,73491.98,0.935,0.065,1780102800
1780103460,73490.45,0.985,0.015,1780102800
1780103520,73481.98,0.995,0.005,1780102800
1780103580,73477.68,0.995,0.005,1780102800
1780103640,73477.69,0.995,0.005,1780102800
1780103700,73460.0,0.465,0.535,1780103700
1780103760,73485.44,0.385,0.615,1780103700
1780103820,73489.96,0.545,0.455,1780103700
1780103880,73488.86,0.545,0.455,1780103700
1780103940,73513.18,0.555,0.445,1780103700
1780104000,73505.72,0.745,0.255,1780103700
1780104060,73504.33,0.665,0.335,1780103700
1780104120,73513.57,0.705,0.295,1780103700
1780104180,73516.4,0.815,0.185,1780103700
1780104240,73528.67,0.825,0.175,1780103700
1780104300,73544.02,0.915,0.085,1780103700
1780104360,73544.6,0.965,0.035,1780103700
1780104420,73550.01,0.995,0.005,1780103700
1780104480,73537.16,0.995,0.005,1780103700
1780104540,73527.81,0.995,0.005,1780103700
1780105500,73542.92,0.515,0.485,1780105500
1780105560,73522.49,0.565,0.435,1780105500
1780105620,73531.16,0.625,0.375,1780105500
1780105680,73527.69,0.725,0.275,1780105500
1780105740,73538.26,0.685,0.315,1780105500
1780105800,73524.82,0.745,0.255,1780105500
1780105860,73503.16,0.685,0.315,1780105500
1780105920,73504.4,0.465,0.535,1780105500
1780105980,73519.9,0.555,0.445,1780105500
1780106040,73546.49,0.665,0.335,1780105500
1780106100,73550.37,0.935,0.065,1780105500
1780106160,73544.36,0.925,0.075,1780105500
1780106220,73549.93,0.955,0.045,1780105500
1780106280,73557.01,0.965,0.035,1780105500
1780106340,73559.38,0.985,0.015,1780105500
1780107300,73587.12,0.415,0.585,1780107300
1780107360,73595.03,0.515,0.485,1780107300
1780107420,73560.61,0.635,0.365,1780107300
1780107480,73574.91,0.355,0.645,1780107300
1780107540,73560.0,0.495,0.505,1780107300
1780107600,73549.99,0.385,0.615,1780107300
1780107660,73550.7,0.265,0.735,1780107300
1780107720,73532.52,0.225,0.775,1780107300
1780107780,73515.89,0.095,0.895,1780107300
1780107840,73515.35,0.065,0.935,1780107300
1780107900,73519.99,0.045,0.955,1780107300
1780107960,73520.9,0.035,0.965,1780107300
1780108020,73523.1,0.025,0.975,1780107300
1780108080,73528.7,0.025,0.975,1780107300
1780108140,73533.85,0.015,0.985,1780107300
1780108200,73562.18,0.505,0.495,1780108200
1780108260,73560.58,0.725,0.275,1780108200
1780108320,73571.01,0.745,0.255,1780108200
1780108380,73602.26,0.805,0.195,1780108200
1780108440,73606.01,0.885,0.115,1780108200
1780108500,73604.72,0.915,0.085,1780108200
1780108560,73598.69,0.905,0.095,1780108200
1780108620,73609.37,0.935,0.065,1780108200
1780108680,73616.0,0.965,0.035,1780108200
1780108740,73593.75,0.965,0.035,1780108200
1780108800,73591.31,0.985,0.015,1780108200
1780108860,73595.66,0.985,0.015,1780108200
1780108920,73625.74,0.985,0.015,1780108200
1780108980,73625.35,0.995,0.005,1780108200
1780109040,73606.44,0.995,0.005,1780108200
1780109100,73603.99,0.395,0.605,1780109100
1780109160,73604.62,0.395,0.605,1780109100
1780109220,73621.46,0.465,0.535,1780109100
1780109280,73624.36,0.545,0.455,1780109100
1780109340,73586.91,0.615,0.385,1780109100
1780109400,73623.43,0.375,0.625,1780109100
1780109460,73631.43,0.625,0.375,1780109100
1780109520,73625.85,0.685,0.315,1780109100
1780109580,73651.46,0.645,0.355,1780109100
1780109640,73677.71,0.885,0.115,1780109100
1780109700,73667.56,0.945,0.055,1780109100
1780109760,73673.43,0.965,0.035,1780109100
1780109820,73673.76,0.975,0.025,1780109100
1780109880,73660.8,0.995,0.005,1780109100
1780109940,73688.99,0.995,0.005,1780109100
1780110900,73662.58,0.425,0.575,1780110900
1780110960,73635.11,0.425,0.605,1780110900
1780111020,73623.89,0.265,0.735,1780110900
1780111080,73637.28,0.215,0.775,1780110900
1780111140,73631.43,0.235,0.765,1780110900
1780111200,73659.62,0.185,0.815,1780110900
1780111260,73626.97,0.425,0.575,1780110900
1780111320,73624.6,0.115,0.885,1780110900
1780111380,73623.95,0.135,0.865,1780110900
1780111440,73599.21,0.115,0.885,1780110900
1780111500,73600.59,0.035,0.965,1780110900
1780111560,73594.0,0.025,0.975,1780110900
1780111620,73586.24,0.005,0.995,1780110900
1780111680,73577.93,0.005,0.995,1780110900
1780111740,73565.5,0.005,0.995,1780110900
1780111800,73544.94,0.505,0.495,1780111800
1780111860,73541.88,0.335,0.665,1780111800
1780111920,73513.21,0.325,0.675,1780111800
1780111980,73528.02,0.185,0.815,1780111800
1780112040,73513.68,0.225,0.775,1780111800
1780112100,73501.49,0.125,0.875,1780111800
1780112160,73487.22,0.085,0.915,1780111800
1780112220,73498.57,0.055,0.945,1780111800
1780112280,73503.93,0.065,0.935,1780111800
1780112340,73507.18,0.085,0.915,1780111800
1780112400,73480.32,0.035,0.965,1780111800
1780112460,73469.56,0.015,0.985,1780111800
1780112520,73437.55,0.005,0.995,1780111800
1780112580,73438.2,0.005,0.995,1780111800
1780112640,73435.88,0.005,0.995,1780111800
1780116300,73201.99,0.555,0.445,1780116300
1780116360,73223.99,0.505,0.495,1780116300
1780116420,73230.59,0.615,0.385,1780116300
1780116480,73267.15,0.605,0.395,1780116300
1780116540,73264.06,0.785,0.215,1780116300
1780116600,73276.87,0.805,0.195,1780116300
1780116660,73279.98,0.895,0.105,1780116300
1780116720,73266.15,0.895,0.105,1780116300
1780116780,73278.93,0.855,0.145,1780116300
1780116840,73232.0,0.935,0.065,1780116300
1780116900,73252.11,0.905,0.095,1780116300
1780116960,73251.97,0.935,0.065,1780116300
1780117020,73264.0,0.935,0.065,1780116300
1780117080,73277.64,0.975,0.025,1780116300
1780117140,73292.94,0.995,0.005,1780116300
1780120800,73513.4,0.38,0.625,1780120800
1780120860,73502.44,0.565,0.435,1780120800
1780120920,73513.27,0.535,0.465,1780120800
1780120980,73514.84,0.555,0.445,1780120800
1780121040,73490.14,0.565,0.45,1780120800
1780121100,73465.14,0.355,0.645,1780120800
1780121160,73469.67,0.205,0.79,1780120800
1780121220,73457.17,0.235,0.765,1780120800
1780121280,73439.99,0.165,0.835,1780120800
1780121340,73428.91,0.055,0.945,1780120800
1780121400,73443.22,0.035,0.965,1780120800
1780121460,73428.91,0.035,0.965,1780120800
1780121520,73442.08,0.025,0.975,1780120800
1780121580,73453.82,0.005,0.995,1780120800
1780121640,73433.62,0.005,0.995,1780120800
1780123500,73551.37,0.465,0.535,1780123500
1780123560,73532.53,0.425,0.575,1780123500
1780123620,73515.81,0.285,0.725,1780123500
1780123680,73532.04,0.175,0.825,1780123500
1780123740,73512.44,0.295,0.705,1780123500
1780123800,73516.0,0.145,0.86,1780123500
1780123860,73513.32,0.115,0.885,1780123500
1780123920,73504.0,0.085,0.915,1780123500
1780123980,73485.97,0.065,0.935,1780123500
1780124040,73520.78,0.035,0.965,1780123500
1780124100,73488.95,0.085,0.915,1780123500
1780124160,73479.0,0.015,0.985,1780123500
1780124220,73489.6,0.005,0.995,1780123500
1780124280,73490.97,0.005,0.995,1780123500
1780124340,73490.14,0.005,0.995,1780123500
1780126200,73453.54,0.365,0.635,1780126200
1780126260,73453.79,0.435,0.565,1780126200
1780126320,73461.07,0.435,0.565,1780126200
1780126380,73478.28,0.565,0.435,1780126200
1780126440,73467.01,0.695,0.305,1780126200
1780126500,73430.01,0.46,0.535,1780126200
1780126560,73396.04,0.175,0.825,1780126200
1780126620,73392.74,0.065,0.935,1780126200
1780126680,73399.98,0.065,0.935,1780126200
1780126740,73393.59,0.045,0.955,1780126200
1780126800,73410.04,0.035,0.965,1780126200
1780126860,73403.04,0.045,0.955,1780126200
1780126920,73400.25,0.025,0.975,1780126200
1780126980,73400.44,0.005,0.995,1780126200
1780127040,73391.24,0.005,0.995,1780126200
1780130700,73412.0,0.515,0.485,1780130700
1780130760,73407.98,0.465,0.535,1780130700
1780130820,73400.0,0.425,0.575,1780130700
1780130880,73417.34,0.345,0.655,1780130700
1780130940,73420.73,0.495,0.505,1780130700
1780131000,73413.59,0.585,0.415,1780130700
1780131060,73424.19,0.565,0.435,1780130700
1780131120,73421.93,0.745,0.255,1780130700
1780131180,73426.76,0.705,0.305,1780130700
1780131240,73413.24,0.715,0.285,1780130700
1780131300,73406.0,0.605,0.295,1780130700
1780131360,73405.62,0.345,0.655,1780130700
1780131420,73398.0,0.475,0.525,1780130700
1780131480,73398.29,0.235,0.765,1780130700
1780131540,73417.92,0.38,0.645,1780130700
1780144200,73577.99,0.465,0.535,1780144200
1780144260,73611.45,0.695,0.305,1780144200
1780144320,73588.0,0.875,0.125,1780144200
1780144380,73588.18,0.775,0.225,1780144200
1780144440,73570.21,0.825,0.175,1780144200
1780144500,73566.27,0.645,0.355,1780144200
1780144560,73559.87,0.725,0.275,1780144200
1780144620,73559.45,0.725,0.275,1780144200
1780144680,73556.0,0.745,0.255,1780144200
1780144740,73568.01,0.755,0.245,1780144200
1780144800,73561.38,0.845,0.155,1780144200
1780144860,73562.48,0.835,0.165,1780144200
1780144920,73563.75,0.885,0.115,1780144200
1780144980,73560.02,0.875,0.125,1780144200
1780145040,73582.01,0.935,0.065,1780144200
1780145100,73565.55,0.455,0.545,1780145100
1780145160,73546.97,0.315,0.685,1780145100
1780145220,73553.6,0.235,0.765,1780145100
1780145280,73550.05,0.255,0.745,1780145100
1780145340,73566.08,0.215,0.785,1780145100
1780145400,73565.33,0.305,0.695,1780145100
1780145460,73554.52,0.325,0.675,1780145100
1780145520,73566.45,0.205,0.795,1780145100
1780145580,73543.36,0.285,0.715,1780145100
1780145640,73543.99,0.115,0.885,1780145100
1780145700,73548.4,0.075,0.925,1780145100
1780145760,73566.54,0.065,0.935,1780145100
1780145820,73584.84,0.165,0.835,1780145100
1780145880,73587.01,0.595,0.405,1780145100
1780145940,73588.13,0.815,0.185,1780145100
1780146000,73590.24,0.445,0.565,1780146000
1780146060,73597.41,0.475,0.525,1780146000
1780146120,73625.0,0.545,0.455,1780146000
1780146180,73628.71,0.775,0.225,1780146000
1780146240,73611.25,0.765,0.235,1780146000
1780146300,73611.81,0.745,0.255,1780146000
1780146360,73641.67,0.745,0.255,1780146000
1780146420,73645.68,0.845,0.155,1780146000
1780146480,73651.18,0.945,0.055,1780146000
1780146540,73663.63,0.955,0.045,1780146000
1780146600,73668.99,0.975,0.025,1780146000
1780146660,73667.47,0.995,0.005,1780146000
1780146720,73671.16,0.995,0.005,1780146000
1780146780,73652.49,0.995,0.005,1780146000
1780146840,73631.98,0.995,0.005,1780146000
1780146900,73613.96,0.395,0.605,1780146900
1780146960,73629.24,0.295,0.705,1780146900
1780147020,73638.18,0.405,0.595,1780146900
1780147080,73645.89,0.425,0.575,1780146900
1780147140,73664.01,0.465,0.535,1780146900
1780147200,73669.1,0.645,0.355,1780146900
1780147260,73702.61,0.715,0.285,1780146900
1780147320,73700.4,0.865,0.135,1780146900
1780147380,73700.13,0.885,0.115,1780146900
1780147440,73681.99,0.815,0.185,1780146900
1780147500,73681.0,0.865,0.135,1780146900
1780147560,73672.73,0.905,0.095,1780146900
1780147620,73665.82,0.915,0.085,1780146900
1780147680,73661.24,0.925,0.075,1780146900
1780147740,73659.71,0.945,0.055,1780146900
1780147800,73647.99,0.395,0.605,1780147800
1780147860,73634.84,0.315,0.685,1780147800
1780147920,73584.35,0.175,0.825,1780147800
1780147980,73589.14,0.075,0.925,1780147800
1780148040,73587.27,0.065,0.935,1780147800
1780148100,73574.88,0.055,0.945,1780147800
1780148160,73587.27,0.045,0.955,1780147800
1780148220,73572.59,0.055,0.945,1780147800
1780148280,73568.01,0.035,0.965,1780147800
1780148340,73581.54,0.015,0.985,1780147800
1780148400,73616.92,0.015,0.985,1780147800
1780148460,73622.03,0.055,0.945,1780147800
1780148520,73633.55,0.035,0.965,1780147800
1780148580,73626.7,0.035,0.965,1780147800
1780148640,73640.9,0.0055,0.9945,1780147800
1780150500,73775.84,0.405,0.575,1780150500
1780150560,73805.7,0.175,0.825,1780150500
1780150620,73839.31,0.305,0.695,1780150500
1780150680,73875.4,0.495,0.505,1780150500
1780150740,73892.21,0.695,0.305,1780150500
1780150800,73887.56,0.815,0.185,1780150500
1780150860,73863.22,0.805,0.195,1780150500
1780150920,73848.5,0.665,0.335,1780150500
1780150980,73842.4,0.635,0.365,1780150500
1780151040,73859.53,0.535,0.465,1780150500
1780151100,73843.39,0.765,0.235,1780150500
1780151160,73864.08,0.645,0.345,1780150500
1780151220,73906.37,0.895,0.105,1780150500
1780151280,73894.42,0.965,0.025,1780150500
1780151340,73926.23,0.995,0.005,1780150500
1780151400,73906.04,0.395,0.545,1780151400
1780151460,73914.03,0.325,0.675,1780151400
1780151520,73899.8,0.405,0.595,1780151400
1780151580,73902.47,0.315,0.685,1780151400
1780151640,73941.06,0.365,0.635,1780151400
1780151700,73914.04,0.505,0.495,1780151400
1780151760,73935.22,0.355,0.645,1780151400
1780151820,73944.63,0.505,0.495,1780151400
1780151880,73924.5,0.585,0.415,1780151400
1780151940,73947.0,0.395,0.605,1780151400
1780152000,73979.86,0.625,0.375,1780151400
1780152060,73971.51,0.925,0.075,1780151400
1780152120,73955.92,0.905,0.105,1780151400
1780152180,73924.02,0.885,0.115,1780151400
1780152240,73897.9,0.395,0.645,1780151400
1780152300,73819.06,0.425,0.575,1780152300
1780152360,73854.32,0.165,0.835,1780152300
1780152420,73865.02,0.295,0.705,1780152300
1780152480,73924.05,0.305,0.695,1780152300
1780152540,73882.44,0.615,0.385,1780152300
1780152600,73843.78,0.435,0.565,1780152300
1780152660,73828.67,0.185,0.815,1780152300
1780152720,73820.02,0.14,0.855,1780152300
1780152780,73819.84,0.095,0.905,1780152300
1780152840,73822.26,0.075,0.925,1780152300
1780152900,73826.39,0.065,0.935,1780152300
1780152960,73822.62,0.045,0.955,1780152300
1780153020,73819.34,0.025,0.975,1780152300
1780153080,73820.99,0.005,0.995,1780152300
1780153140,73822.02,0.005,0.995,1780152300
1780154100,73924.88,0.465,0.535,1780154100
1780154160,73894.32,0.535,0.465,1780154100
1780154220,73855.17,0.355,0.645,1780154100
1780154280,73824.26,0.135,0.865,1780154100
1780154340,73833.86,0.095,0.905,1780154100
1780154400,73811.23,0.095,0.905,1780154100
1780154460,73739.77,0.055,0.945,1780154100
1780154520,73816.92,0.025,0.975,1780154100
1780154580,73768.11,0.075,0.925,1780154100
1780154640,73769.88,0.025,0.975,1780154100
1780154700,73786.11,0.015,0.985,1780154100
1780154760,73827.69,0.005,0.995,1780154100
1780154820,73830.42,0.005,0.995,1780154100
1780154880,73825.52,0.015,0.985,1780154100
1780154940,73829.99,0.005,0.995,1780154100
1780155000,73800.96,0.515,0.485,1780155000
1780155060,73777.35,0.365,0.635,1780155000
1780155120,73775.0,0.245,0.755,1780155000
1780155180,73776.27,0.215,0.78,1780155000
1780155240,73803.51,0.195,0.805,1780155000
1780155300,73803.51,0.335,0.665,1780155000
1780155360,73792.48,0.325,0.675,1780155000
1780155420,73798.69,0.255,0.745,1780155000
1780155480,73764.02,0.255,0.745,1780155000
1780155540,73753.9,0.085,0.915,1780155000
1780155600,73754.46,0.045,0.955,1780155000
1780155660,73741.76,0.035,0.965,1780155000
1780155720,73739.74,0.015,0.985,1780155000
1780155780,73758.57,0.005,0.995,1780155000
1780155840,73761.96,0.005,0.995,1780155000
1780155900,73805.51,0.525,0.475,1780155900
1780155960,73791.57,0.765,0.235,1780155900
1780156020,73810.48,0.745,0.255,1780155900
1780156080,73793.69,0.835,0.165,1780155900
1780156140,73796.05,0.755,0.245,1780155900
1780156200,73776.86,0.795,0.205,1780155900
1780156260,73791.53,0.695,0.305,1780155900
1780156320,73856.22,0.805,0.195,1780155900
1780156380,73837.76,0.965,0.035,1780155900
1780156440,73846.49,0.955,0.045,1780155900
1780156500,73839.79,0.965,0.035,1780155900
1780156560,73828.5,0.975,0.025,1780155900
1780156620,73791.99,0.975,0.025,1780155900
1780156680,73809.39,0.955,0.045,1780155900
1780156740,73811.8,0.985,0.015,1780155900
1780156800,73782.16,0.515,0.485,1780156800
1780156860,73784.5,0.285,0.725,1780156800
1780156920,73768.03,0.335,0.665,1780156800
1780156980,73794.58,0.255,0.745,1780156800
1780157040,73785.58,0.365,0.635,1780156800
1780157100,73818.68,0.305,0.695,1780156800
1780157160,73807.74,0.475,0.525,1780156800
1780157220,73812.79,0.485,0.515,1780156800
1780157280,73809.51,0.485,0.515,1780156800
1780157340,73816.97,0.445,0.555,1780156800
1780157400,73821.29,0.545,0.455,1780156800
1780157460,73825.22,0.595,0.405,1780156800
1780157520,73861.13,0.725,0.255,1780156800
1780157580,73851.99,0.965,0.035,1780156800
1780157640,73856.62,0.975,0.025,1780156800
1780158600,73801.99,0.565,0.445,1780158600
1780158660,73798.39,0.595,0.405,1780158600
1780158720,73819.85,0.525,0.475,1780158600
1780158780,73808.9,0.675,0.325,1780158600
1780158840,73838.99,0.685,0.265,1780158600
1780158900,73852.05,0.805,0.195,1780158600
1780158960,73828.0,0.855,0.135,1780158600
1780159020,73867.66,0.765,0.235,1780158600
1780159080,73848.02,0.935,0.065,1780158600
1780159140,73866.91,0.895,0.105,1780158600
1780159200,73870.59,0.955,0.045,1780158600
1780159260,73853.53,0.975,0.025,1780158600
1780159320,73838.08,0.995,0.005,1780158600
1780159380,73844.7,0.965,0.035,1780158600
1780159440,73846.59,0.995,0.005,1780158600
1780164000,73902.35,0.425,0.575,1780164000
1780164060,73899.92,0.425,0.575,1780164000
1780164120,73910.25,0.365,0.635,1780164000
1780164180,73920.51,0.465,0.535,1780164000
1780164240,73909.33,0.615,0.385,1780164000
1780164300,73911.65,0.435,0.565,1780164000
1780164360,73908.33,0.485,0.515,1780164000
1780164420,73906.02,0.455,0.545,1780164000
1780164480,73915.96,0.425,0.575,1780164000
1780164540,73912.82,0.515,0.485,1780164000
1780164600,73913.99,0.515,0.485,1780164000
1780164660,73914.13,0.595,0.405,1780164000
1780164720,73900.4,0.625,0.375,1780164000
1780164780,73907.0,0.485,0.515,1780164000
1780164840,73908.09,0.505,0.505,1780164000
1780168500,73938.2,0.505,0.495,1780168500
1780168560,73948.48,0.605,0.395,1780168500
1780168620,73930.34,0.585,0.415,1780168500
1780168680,73948.18,0.525,0.475,1780168500
1780168740,73934.94,0.685,0.315,1780168500
1780168800,73921.32,0.605,0.395,1780168500
1780168860,73924.23,0.455,0.545,1780168500
1780168920,73905.81,0.505,0.495,1780168500
1780168980,73908.46,0.325,0.675,1780168500
1780169040,73890.02,0.315,0.685,1780168500
1780169100,73907.51,0.145,0.855,1780168500
1780169160,73902.87,0.315,0.685,1780168500
1780169220,73898.41,0.195,0.805,1780168500
1780169280,73881.01,0.035,0.965,1780168500
1780169340,73882.64,0.005,0.995,1780168500
1780170300,73948.54,0.505,0.495,1780170300
1780170360,73955.26,0.795,0.205,1780170300
1780170420,73960.23,0.815,0.185,1780170300
1780170480,73940.08,0.835,0.165,1780170300
1780170540,73940.0,0.795,0.205,1780170300
1780170600,73943.67,0.795,0.205,1780170300
1780170660,73931.99,0.835,0.165,1780170300
1780170720,73911.56,0.775,0.225,1780170300
1780170780,73910.86,0.615,0.385,1780170300
1780170840,73921.99,0.645,0.355,1780170300
1780170900,73921.99,0.765,0.235,1780170300
1780170960,73904.08,0.835,0.165,1780170300
1780171020,73915.48,0.535,0.465,1780170300
1780171080,73905.99,0.725,0.275,1780170300
1780171140,73904.0,0.515,0.485,1780170300
1780171200,73900.01,0.515,0.495,1780171200
1780171260,73896.76,0.495,0.505,1780171200
1780171320,73881.18,0.485,0.515,1780171200
1780171380,73865.72,0.295,0.705,1780171200
1780171440,73819.84,0.205,0.795,1780171200
1780171500,73859.3,0.095,0.905,1780171200
1780171560,73873.8,0.195,0.805,1780171200
1780171620,73880.89,0.265,0.735,1780171200
1780171680,73881.38,0.305,0.695,1780171200
1780171740,73870.75,0.305,0.695,1780171200
1780171800,73855.01,0.155,0.845,1780171200
1780171860,73857.74,0.055,0.945,1780171200
1780171920,73871.35,0.035,0.965,1780171200
1780171980,73853.96,0.075,0.925,1780171200
1780172040,73844.73,0.015,0.985,1780171200
1780175700,73874.5,0.505,0.495,1780175700
1780175760,73884.07,0.495,0.505,1780175700
1780175820,73883.99,0.575,0.425,1780175700
1780175880,73885.45,0.555,0.445,1780175700
1780175940,73873.36,0.525,0.475,1780175700
1780176000,73877.41,0.425,0.575,1780175700
1780176060,73872.5,0.525,0.475,1780175700
1780176120,73877.54,0.445,0.555,1780175700
1780176180,73890.41,0.515,0.485,1780175700
1780176240,73886.39,0.755,0.245,1780175700
1780176300,73890.4,0.605,0.395,1780175700
1780176360,73882.87,0.795,0.205,1780175700
1780176420,73885.22,0.645,0.355,1780175700
1780176480,73884.33,0.675,0.325,1780175700
1780176540,73863.12,0.645,0.355,1780175700
1780183800,73740.7,0.495,0.505,1780183800
1780183860,73724.5,0.405,0.595,1780183800
1780183920,73720.31,0.425,0.575,1780183800
1780183980,73711.47,0.385,0.615,1780183800
1780184040,73705.12,0.345,0.655,1780183800
1780184100,73690.87,0.195,0.805,1780183800
1780184160,73699.35,0.215,0.775,1780183800
1780184220,73684.28,0.225,0.775,1780183800
1780184280,73687.26,0.185,0.815,1780183800
1780184340,73685.0,0.185,0.815,1780183800
1780184400,73689.68,0.145,0.855,1780183800
1780184460,73709.1,0.065,0.935,1780183800
1780184520,73696.99,0.125,0.875,1780183800
1780184580,73696.99,0.025,0.975,1780183800
1780184640,73672.22,0.045,0.955,1780183800
1780189200,73948.52,0.445,0.555,1780189200
1780189260,73970.91,0.695,0.335,1780189200
1780189320,73988.01,0.695,0.305,1780189200
1780189380,73985.42,0.795,0.215,1780189200
1780189440,73998.34,0.835,0.165,1780189200
1780189500,73993.94,0.885,0.115,1780189200
1780189560,73982.93,0.905,0.095,1780189200
1780189620,73971.98,0.885,0.115,1780189200
1780189680,73970.21,0.845,0.155,1780189200
1780189740,73993.88,0.895,0.105,1780189200
1780189800,74013.99,0.975,0.025,1780189200
1780189860,74017.66,0.985,0.015,1780189200
1780189920,74042.69,0.995,0.005,1780189200
1780189980,73998.82,0.995,0.005,1780189200
1780190040,74031.3,0.995,0.005,1780189200
1780190100,74053.37,0.385,0.615,1780190100
1780190160,74065.31,0.495,0.505,1780190100
1780190220,74072.14,0.665,0.335,1780190100
1780190280,74053.43,0.655,0.345,1780190100
1780190340,74066.26,0.655,0.345,1780190100
1780190400,74063.62,0.705,0.295,1780190100
1780190460,74078.87,0.745,0.255,1780190100
1780190520,74097.98,0.855,0.145,1780190100
1780190580,74112.03,0.905,0.095,1780190100
1780190640,74150.96,0.955,0.045,1780190100
1780190700,74103.54,0.985,0.015,1780190100
1780190760,74091.27,0.975,0.025,1780190100
1780190820,74068.98,0.955,0.045,1780190100
1780190880,73986.44,0.945,0.055,1780190100
1780190940,73986.41,0.145,0.855,1780190100
1780192800,73959.79,0.52,0.48,1780192800
1780192860,73956.43,0.645,0.355,1780192800
1780192920,73945.88,0.615,0.385,1780192800
1780192980,73973.0,0.555,0.425,1780192800
1780193040,73973.03,0.745,0.255,1780192800
1780193100,73983.1,0.725,0.275,1780192800
1780193160,73993.69,0.855,0.145,1780192800
1780193220,73989.77,0.885,0.115,1780192800
1780193280,74009.97,0.855,0.145,1780192800
1780193340,73982.0,0.945,0.055,1780192800
1780193400,74005.0,0.895,0.105,1780192800
1780193460,74039.97,0.965,0.035,1780192800
1780193520,74048.47,0.995,0.005,1780192800
1780193580,74041.66,0.995,0.005,1780192800
1780193640,74051.98,0.995,0.005,1780192800
1780193700,74097.74,0.465,0.535,1780193700
1780193760,74093.93,0.725,0.255,1780193700
1780193820,74058.0,0.505,0.475,1780193700
1780193880,74107.14,0.535,0.435,1780193700
1780193940,74060.98,0.765,0.235,1780193700
1780194000,74031.78,0.515,0.485,1780193700
1780194060,74043.89,0.405,0.595,1780193700
1780194120,74036.25,0.425,0.575,1780193700
1780194180,74029.27,0.375,0.625,1780193700
1780194240,74024.55,0.305,0.695,1780193700
1780194300,73984.69,0.065,0.935,1780193700
1780194360,73985.46,0.045,0.965,1780193700
1780194420,73962.0,0.045,0.955,1780193700
1780194480,73885.79,0.005,0.995,1780193700
1780194540,73852.0,0.005,0.995,1780193700
1780194600,73885.77,0.515,0.485,1780194600
1780194660,73861.05,0.655,0.345,1780194600
1780194720,73844.0,0.535,0.465,1780194600
1780194780,73863.93,0.505,0.495,1780194600
1780194840,73777.44,0.555,0.445,1780194600
1780194900,73807.02,0.185,0.785,1780194600
1780194960,73821.94,0.285,0.705,1780194600
1780195020,73832.63,0.315,0.685,1780194600
1780195080,73830.72,0.355,0.645,1780194600
1780195140,73829.31,0.285,0.715,1780194600
1780195200,73854.28,0.255,0.745,1780194600
1780195260,73814.04,0.525,0.475,1780194600
1780195320,73847.97,0.125,0.875,1780194600
1780195380,73839.69,0.425,0.575,1780194600
1780195440,73861.65,0.585,0.415,1780194600
1780195500,73825.76,0.515,0.485,1780195500
1780195560,73840.5,0.405,0.595,1780195500
1780195620,73845.59,0.405,0.595,1780195500
1780195680,73846.81,0.465,0.535,1780195500
1780195740,73870.13,0.455,0.545,1780195500
1780195800,73869.0,0.525,0.475,1780195500
1780195860,73885.0,0.605,0.395,1780195500
1780195920,73922.55,0.765,0.235,1780195500
1780195980,73895.21,0.905,0.095,1780195500
1780196040,73879.07,0.805,0.195,1780195500
1780196100,73907.37,0.545,0.455,1780195500
1780196160,73981.97,0.945,0.045,1780195500
1780196220,73984.67,0.995,0.005,1780195500
1780196280,73972.9,0.995,0.005,1780195500
1780196340,73982.76,0.995,0.005,1780195500
1780196400,74004.83,0.475,0.525,1780196400
1780196460,74003.52,0.575,0.425,1780196400
1780196520,74023.62,0.595,0.405,1780196400
1780196580,74004.0,0.685,0.315,1780196400
1780196640,73982.02,0.605,0.395,1780196400
1780196700,73980.76,0.515,0.485,1780196400
1780196760,73987.23,0.485,0.525,1780196400
1780196820,73969.01,0.545,0.455,1780196400
1780196880,73985.88,0.425,0.515,1780196400
1780196940,73986.97,0.545,0.455,1780196400
1780197000,73992.59,0.525,0.475,1780196400
1780197060,74012.94,0.615,0.385,1780196400
1780197120,74011.99,0.915,0.095,1780196400
1780197180,73991.99,0.935,0.065,1780196400
1780197240,74043.97,0.915,0.085,1780196400
1780197300,74022.36,0.425,0.525,1780197300
1780197360,74021.02,0.445,0.555,1780197300
1780197420,74010.01,0.345,0.655,1780197300
1780197480,74040.27,0.305,0.695,1780197300
1780197540,74032.55,0.475,0.525,1780197300
1780197600,74045.92,0.375,0.605,1780197300
1780197660,74045.47,0.485,0.515,1780197300
1780197720,74044.57,0.595,0.405,1780197300
1780197780,74067.84,0.545,0.455,1780197300
1780197840,74073.68,0.635,0.365,1780197300
1780197900,74093.05,0.745,0.26,1780197300
1780197960,74089.68,0.895,0.105,1780197300
1780198020,74071.13,0.915,0.085,1780197300
1780198080,74071.12,0.895,0.105,1780197300
1780198140,74091.97,0.955,0.045,1780197300
1780198200,74070.77,0.415,0.585,1780198200
